Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
4,2010-08-27,74.44,2.621,NA,NA,NA,NA,NA,126.09,7.37,FALSE
4,2010-09-03,76.80,2.584,NA,NA,NA,NA,NA,126.10,7.37,FALSE
4,2010-09-10,73.54,2.574,NA,NA,NA,NA,NA,126.11,7.37,TRUE
4,2010-09-17,64.91,2.594,NA,NA,NA,NA,NA,126.15,7.37,FALSE
4,2010-09-24,60.96,2.642,NA,NA,NA,NA,NA,126.19,7.37,FALSE
4,2010-10-01,63.96,2.619,NA,NA,NA,NA,NA,126.23,7.13,FALSE
4,2010-10-08,67.73,2.645,NA,NA,NA,NA,NA,126.28,7.13,FALSE
4,2010-10-15,62.03,2.732,NA,NA,NA,NA,NA,126.33,7.13,FALSE
4,2010-10-22,64.17,2.736,NA,NA,NA,NA,NA,126.38,7.13,FALSE
4,2010-10-29,56.94,2.718,NA,NA,NA,NA,NA,126.44,7.13,FALSE
4,2010-11-05,51.60,2.699,NA,NA,NA,NA,NA,126.49,7.13,FALSE
4,2010-11-12,52.65,2.741,NA,NA,NA,NA,NA,126.55,7.13,FALSE
4,2010-11-19,48.05,2.78,NA,NA,NA,NA,NA,126.61,7.13,FALSE
4,2010-11-26,48.08,2.752,NA,NA,NA,NA,NA,126.67,7.13,TRUE
4,2010-12-03,46.40,2.727,NA,NA,NA,NA,NA,126.73,7.13,FALSE
4,2010-12-10,42.40,2.86,NA,NA,NA,NA,NA,126.79,7.13,FALSE
4,2010-12-17,46.57,2.884,NA,NA,NA,NA,NA,126.88,7.13,FALSE
4,2010-12-24,43.21,2.887,NA,NA,NA,NA,NA,126.98,7.13,FALSE
4,2010-12-31,38.09,2.955,NA,NA,NA,NA,NA,127.09,7.13,TRUE
4,2011-01-07,39.34,2.98,NA,NA,NA,NA,NA,127.19,6.51,FALSE
4,2011-01-14,31.60,2.992,NA,NA,NA,NA,NA,127.30,6.51,FALSE
4,2011-01-21,38.34,3.017,NA,NA,NA,NA,NA,127.44,6.51,FALSE
4,2011-01-28,40.60,3.022,NA,NA,NA,NA,NA,127.58,6.51,FALSE
4,2011-02-04,34.61,2.996,NA,NA,NA,NA,NA,127.72,6.51,FALSE
4,2011-02-11,33.29,3.033,NA,NA,NA,NA,NA,127.86,6.51,TRUE
4,2011-02-18,48.17,3.058,NA,NA,NA,NA,NA,128.00,6.51,FALSE
4,2011-02-25,49.00,3.087,NA,NA,NA,NA,NA,128.13,6.51,FALSE
4,2011-03-04,46.56,3.305,NA,NA,NA,NA,NA,128.26,6.51,FALSE
4,2011-03-11,50.93,3.461,NA,NA,NA,NA,NA,128.40,6.51,FALSE
4,2011-03-18,51.86,3.495,NA,NA,NA,NA,NA,128.51,6.51,FALSE
4,2011-03-25,59.10,3.48,NA,NA,NA,NA,NA,128.62,6.51,FALSE
4,2011-04-01,56.99,3.521,NA,NA,NA,NA,NA,128.72,5.95,FALSE
4,2011-04-08,62.61,3.605,NA,NA,NA,NA,NA,128.82,5.95,FALSE
4,2011-04-15,62.34,3.724,NA,NA,NA,NA,NA,128.91,5.95,FALSE
4,2011-04-22,68.80,3.781,NA,NA,NA,NA,NA,128.96,5.95,FALSE
4,2011-04-29,64.22,3.781,NA,NA,NA,NA,NA,129.00,5.95,FALSE
4,2011-05-06,63.41,3.866,NA,NA,NA,NA,NA,129.04,5.95,FALSE
4,2011-05-13,70.65,3.872,NA,NA,NA,NA,NA,129.09,5.95,FALSE
4,2011-05-20,70.49,3.881,NA,NA,NA,NA,NA,129.08,5.95,FALSE
4,2011-05-27,73.65,3.771,NA,NA,NA,NA,NA,129.06,5.95,FALSE
4,2011-06-03,78.26,3.683,NA,NA,NA,NA,NA,129.05,5.95,FALSE
4,2011-06-10,80.05,3.64,NA,NA,NA,NA,NA,129.04,5.95,FALSE
4,2011-06-17,83.51,3.618,NA,NA,NA,NA,NA,129.04,5.95,FALSE
4,2011-06-24,81.85,3.57,NA,NA,NA,NA,NA,129.07,5.95,FALSE
4,2011-07-01,84.54,3.504,NA,NA,NA,NA,NA,129.09,5.64,FALSE
4,2011-07-08,84.59,3.469,NA,NA,NA,NA,NA,129.11,5.64,FALSE
4,2011-07-15,83.27,3.563,NA,NA,NA,NA,NA,129.13,5.64,FALSE
4,2011-07-22,82.84,3.627,NA,NA,NA,NA,NA,129.15,5.64,FALSE
4,2011-07-29,84.36,3.659,NA,NA,NA,NA,NA,129.17,5.64,FALSE
4,2011-08-05,86.09,3.662,NA,NA,NA,NA,NA,129.18,5.64,FALSE
4,2011-08-12,82.98,3.617,NA,NA,NA,NA,NA,129.20,5.64,FALSE
4,2011-08-19,82.77,3.55,NA,NA,NA,NA,NA,129.24,5.64,FALSE
4,2011-08-26,81.47,3.523,NA,NA,NA,NA,NA,129.28,5.64,FALSE
4,2011-09-02,77.99,3.533,NA,NA,NA,NA,NA,129.33,5.64,FALSE
4,2011-09-09,73.34,3.554,NA,NA,NA,NA,NA,129.37,5.64,TRUE
4,2011-09-16,72.76,3.532,NA,NA,NA,NA,NA,129.43,5.64,FALSE
4,2011-09-23,69.23,3.473,NA,NA,NA,NA,NA,129.52,5.64,FALSE
4,2011-09-30,72.15,3.371,NA,NA,NA,NA,NA,129.61,5.64,FALSE
4,2011-10-07,65.79,3.299,NA,NA,NA,NA,NA,129.69,5.14,FALSE
4,2011-10-14,63.75,3.283,NA,NA,NA,NA,NA,129.77,5.14,FALSE
4,2011-10-21,64.79,3.361,NA,NA,NA,NA,NA,129.78,5.14,FALSE
4,2011-10-28,55.31,3.362,NA,NA,NA,NA,NA,129.79,5.14,FALSE
4,2011-11-04,49.86,3.322,NA,NA,NA,NA,NA,129.81,5.14,FALSE
4,2011-11-11,47.12,3.286,12851.52,16658.47,430.13,5630.01,9213.39,129.82,5.14,FALSE
4,2011-11-18,50.44,3.294,4539.94,840.56,372.90,613.96,5358.13,129.83,5.14,FALSE
4,2011-11-25,47.96,3.225,561.45,137.88,83340.33,44.04,9239.23,129.84,5.14,TRUE
4,2011-12-02,38.71,3.176,9762.39,160.94,2260.29,4767.86,28604.20,129.85,5.14,FALSE
4,2011-12-09,31.64,3.153,5857.72,30.00,984.98,4692.50,13503.99,129.86,5.14,FALSE
4,2011-12-16,36.44,3.149,2756.67,72.30,1790.15,777.65,10261.95,129.90,5.14,FALSE
4,2011-12-23,35.92,3.103,2461.94,69.05,2938.24,52.00,4396.76,129.98,5.14,FALSE
4,2011-12-30,36.89,3.119,3496.13,72413.71,399.77,776.26,5012.53,130.07,5.14,TRUE
4,2012-01-06,38.64,3.158,7857.71,38677.72,234.00,863.22,8682.95,130.16,4.61,FALSE
4,2012-01-13,34.41,3.263,3666.28,14553.37,76.37,820.37,5955.28,130.24,4.61,FALSE
4,2012-01-20,42.09,3.273,2109.41,7040.02,44.16,918.36,1116.83,130.28,4.61,FALSE
4,2012-01-27,40.31,3.29,1346.06,3740.12,46.16,445.47,2451.89,130.31,4.61,FALSE
4,2012-02-03,41.81,3.354,50820.76,4033.29,285.11,48086.64,7456.15,130.35,4.61,FALSE
4,2012-02-10,33.00,3.411,11374.63,7208.51,118.37,12869.78,10618.93,130.38,4.61,TRUE
4,2012-02-17,34.19,3.493,14225.99,11049.65,17.36,11912.49,7565.99,130.45,4.61,FALSE
4,2012-02-24,41.31,3.541,9777.71,4703.88,5.40,1179.72,9352.14,130.55,4.61,FALSE
4,2012-03-02,50.38,3.619,18564.88,1394.86,32.93,10714.60,3592.82,130.65,4.61,FALSE
4,2012-03-09,53.63,3.667,8779.57,602.02,8.53,1103.64,9464.98,130.74,4.61,FALSE
4,2012-03-16,59.81,3.707,5669.21,37.12,NA,8540.87,2544.94,130.83,4.61,FALSE
4,2012-03-23,59.07,3.759,8806.80,-10.50,5.99,739.14,4396.97,130.90,4.61,FALSE
4,2012-03-30,72.63,3.82,2565.80,442.52,6.50,487.66,4076.68,130.97,4.61,FALSE
4,2012-04-06,67.69,3.864,11341.17,NA,73.38,5677.89,7821.95,131.04,4.31,FALSE
4,2012-04-13,68.69,3.881,12506.74,5941.43,30.84,3915.29,4392.95,131.11,4.31,FALSE
4,2012-04-20,68.60,3.864,2774.39,4279.41,43.43,2409.97,4544.22,131.12,4.31,FALSE
4,2012-04-27,76.47,3.81,3993.66,97.77,26.68,113.37,3947.45,131.13,4.31,FALSE
4,2012-05-04,80.14,3.747,13737.91,NA,93.65,6993.97,4541.89,131.14,4.31,FALSE
4,2012-05-11,67.64,3.685,20499.88,86.00,103.05,5005.96,3815.16,131.15,4.31,FALSE
4,2012-05-18,68.43,3.62,6531.12,NA,99.91,2290.18,2521.84,131.10,4.31,FALSE
4,2012-05-25,77.47,3.551,4330.02,436.00,862.31,3268.41,3749.53,131.03,4.31,FALSE
4,2012-06-01,77.41,3.483,10165.22,8.60,47.93,2676.33,4896.34,130.96,4.31,FALSE
4,2012-06-08,78.11,3.433,7429.46,249.80,7.86,4235.27,9690.55,130.89,4.31,FALSE
4,2012-06-15,80.94,3.372,16063.84,84.00,0.22,2105.39,6113.16,130.83,4.31,FALSE
4,2012-06-22,81.63,3.329,6619.20,351.22,3.48,5390.02,10920.89,130.79,4.31,FALSE
4,2012-06-29,84.23,3.257,3756.11,211.60,NA,2114.26,6371.15,130.76,4.31,FALSE
4,2012-07-06,80.37,3.187,9789.03,90.00,157.62,10671.47,3864.91,130.72,4.08,FALSE
4,2012-07-13,76.86,3.224,11075.38,151.00,17.27,3810.25,4766.88,130.68,4.08,FALSE
4,2012-07-20,79.14,3.263,4799.23,47.55,30.56,634.78,4648.91,130.70,4.08,FALSE
4,2012-07-27,81.06,3.356,7011.68,68.70,4.26,13565.83,3841.61,130.72,4.08,FALSE
4,2012-08-03,83.86,3.374,29127.20,42.27,58.34,22663.73,10925.99,130.74,4.08,FALSE
4,2012-08-10,83.21,3.476,16996.42,36.60,60.94,4777.20,3937.09,130.76,4.08,FALSE
4,2012-08-17,81.41,3.552,2531.63,15.04,5.54,1269.13,3528.90,130.79,4.08,FALSE
4,2012-08-24,75.76,3.61,9983.59,NA,23.40,8115.89,7158.66,130.84,4.08,FALSE
4,2012-08-31,76.47,3.646,19617.58,1.02,68.29,7187.73,6428.12,130.89,4.08,FALSE
4,2012-09-07,82.09,3.709,9082.61,16.00,59.06,7217.88,8026.47,130.93,4.08,TRUE
4,2012-09-14,68.20,3.706,13802.34,NA,23.12,3643.77,12517.18,130.98,4.08,FALSE
4,2012-09-21,68.97,3.721,11214.89,5.73,16.84,6376.86,4417.13,131.01,4.08,FALSE
4,2012-09-28,71.74,3.666,5333.92,5.73,2.94,1931.02,9753.37,131.04,4.08,FALSE
4,2012-10-05,63.07,3.62,5918.34,NA,126.57,3674.49,6807.07,131.08,3.88,FALSE
4,2012-10-12,57.11,3.603,4975.39,NA,61.17,1513.17,5905.53,131.11,3.88,FALSE
4,2012-10-19,64.46,3.61,6313.84,NA,15.05,2421.08,5885.12,131.15,3.88,FALSE
4,2012-10-26,63.64,3.514,1763.13,88.76,66.76,NA,7577.14,131.19,3.88,FALSE
4,2012-11-02,53.31,3.404,3717.80,7665.66,23.00,190.24,1586.46,131.24,3.88,FALSE
4,2012-11-09,59.47,3.337,28299.04,6412.64,73.18,9912.23,7259.32,131.28,3.88,FALSE
4,2012-11-16,49.86,3.271,14400.63,409.67,205.09,1497.33,7862.40,131.33,3.88,FALSE
4,2012-11-23,55.09,3.233,3365.61,6.93,93310.30,497.28,3938.54,131.38,3.88,TRUE
4,2012-11-30,50.91,3.24,4642.37,NA,5146.88,243.50,9819.68,131.43,3.88,FALSE
4,2012-12-07,53.67,3.227,10755.57,NA,822.00,2966.00,22677.91,131.48,3.88,FALSE
4,2012-12-14,42.57,3.193,3409.42,NA,180.00,764.25,4930.05,131.54,3.88,FALSE
4,2012-12-21,44.80,3.112,3564.60,137.92,118.28,21.32,1239.78,131.64,3.88,FALSE
4,2012-12-28,37.93,3.125,7712.77,50636.71,347.00,6.24,862.39,131.75,3.88,TRUE
4,2013-01-04,33.11,3.177,9471.27,42065.30,56.17,NA,4980.46,131.85,3.92,FALSE
4,2013-01-11,38.92,3.235,4749.65,23457.11,4.22,522.96,3743.86,131.96,3.92,FALSE
4,2013-01-18,34.06,3.232,5219.94,3758.90,12.10,23.97,2112.04,132.03,3.92,FALSE
4,2013-01-25,47.49,3.22,15302.22,1652.63,0.30,1257.32,1547.68,132.09,3.92,FALSE
4,2013-02-01,49.07,3.232,27134.98,861.18,870.20,29210.08,1663.48,132.15,3.92,FALSE
4,2013-02-08,49.86,3.401,56705.09,564.98,521.82,45331.30,7730.26,132.22,3.92,TRUE
4,2013-02-15,44.70,3.451,41326.97,10303.91,630.80,17516.52,3782.94,132.27,3.92,FALSE
4,2013-02-22,44.68,3.602,15128.45,10149.27,31.40,6451.60,4875.84,132.32,3.92,FALSE
4,2013-03-01,42.56,3.694,27132.59,762.39,3.20,1621.99,3526.18,132.37,3.92,FALSE
4,2013-03-08,53.21,3.647,23306.04,779.60,164.42,12389.60,9316.71,132.42,3.92,FALSE
4,2013-03-15,53.39,3.611,9361.09,NA,28.59,3602.71,2161.72,132.47,3.92,FALSE
4,2013-03-22,58.55,3.593,17721.81,NA,513.50,4370.01,3365.76,132.53,3.92,FALSE
4,2013-03-29,50.36,3.575,3949.07,NA,489.46,182.00,7265.39,132.59,3.92,FALSE
4,2013-04-05,57.70,3.552,8031.33,12906.43,641.98,4801.53,2723.41,132.65,3.90,FALSE
4,2013-04-12,60.06,3.504,7876.11,1269.44,201.06,2776.58,7702.91,132.72,3.90,FALSE
4,2013-04-19,63.28,3.436,3578.12,96.18,183.60,358.15,2039.26,132.72,3.90,FALSE
4,2013-04-26,58.15,3.397,3087.47,NA,199.38,82.48,3223.06,132.72,3.90,FALSE
4,2013-05-03,64.18,3.369,13789.79,14.00,218.21,7299.53,8146.91,NA,NA,FALSE
4,2013-05-10,64.01,3.371,10686.88,388.94,118.40,4406.85,6098.37,NA,NA,FALSE
4,2013-05-17,70.50,3.437,12026.21,272.94,23.04,2030.97,8818.06,NA,NA,FALSE
4,2013-05-24,76.73,3.462,3560.92,144.06,723.61,3657.09,9179.04,NA,NA,FALSE
4,2013-05-31,79.17,3.438,2536.65,443.94,483.90,28.76,4652.59,NA,NA,FALSE
4,2013-06-07,78.11,3.413,14278.29,529.53,566.96,11824.87,6092.91,NA,NA,FALSE
4,2013-06-14,79.24,3.415,14141.85,760.84,1125.14,4775.63,8842.00,NA,NA,FALSE
4,2013-06-21,79.10,3.453,3423.81,176.93,457.43,7953.47,5443.06,NA,NA,FALSE
4,2013-06-28,86.29,3.452,6723.27,358.37,3.00,3450.80,7483.44,NA,NA,FALSE
4,2013-07-05,76.96,3.385,17126.22,933.43,1334.16,14191.01,5201.38,NA,NA,FALSE
4,2013-07-12,82.30,3.368,6501.43,1464.81,124.97,3809.96,3868.60,NA,NA,FALSE
4,2013-07-19,73.29,3.518,4191.78,440.36,173.66,534.56,2252.18,NA,NA,FALSE
4,2013-07-26,78.96,3.58,1577.60,687.89,9.60,314.64,1433.77,NA,NA,FALSE
5,2010-02-05,39.70,2.572,NA,NA,NA,NA,NA,211.65,6.57,FALSE
5,2010-02-12,39.81,2.548,NA,NA,NA,NA,NA,211.80,6.57,TRUE
5,2010-02-19,41.14,2.514,NA,NA,NA,NA,NA,211.85,6.57,FALSE
5,2010-02-26,46.70,2.561,NA,NA,NA,NA,NA,211.88,6.57,FALSE
5,2010-03-05,48.89,2.625,NA,NA,NA,NA,NA,211.91,6.57,FALSE
5,2010-03-12,58.50,2.667,NA,NA,NA,NA,NA,211.94,6.57,FALSE
5,2010-03-19,55.46,2.72,NA,NA,NA,NA,NA,211.77,6.57,FALSE
5,2010-03-26,52.47,2.732,NA,NA,NA,NA,NA,211.57,6.57,FALSE
5,2010-04-02,63.18,2.719,NA,NA,NA,NA,NA,211.37,6.47,FALSE
5,2010-04-09,65.19,2.77,NA,NA,NA,NA,NA,211.17,6.47,FALSE
5,2010-04-16,65.30,2.808,NA,NA,NA,NA,NA,211.04,6.47,FALSE
5,2010-04-23,65.13,2.795,NA,NA,NA,NA,NA,210.99,6.47,FALSE
5,2010-04-30,67.53,2.78,NA,NA,NA,NA,NA,210.94,6.47,FALSE
5,2010-05-07,71.53,2.835,NA,NA,NA,NA,NA,210.89,6.47,FALSE
5,2010-05-14,74.79,2.854,NA,NA,NA,NA,NA,210.89,6.47,FALSE
5,2010-05-21,75.20,2.826,NA,NA,NA,NA,NA,211.17,6.47,FALSE
5,2010-05-28,79.81,2.759,NA,NA,NA,NA,NA,211.45,6.47,FALSE
5,2010-06-04,79.54,2.705,NA,NA,NA,NA,NA,211.73,6.47,FALSE
5,2010-06-11,80.70,2.668,NA,NA,NA,NA,NA,212.01,6.47,FALSE
5,2010-06-18,83.91,2.637,NA,NA,NA,NA,NA,212.01,6.47,FALSE
5,2010-06-25,83.72,2.653,NA,NA,NA,NA,NA,211.90,6.47,FALSE
5,2010-07-02,81.25,2.669,NA,NA,NA,NA,NA,211.78,6.50,FALSE
5,2010-07-09,81.14,2.642,NA,NA,NA,NA,NA,211.66,6.50,FALSE
5,2010-07-16,83.98,2.623,NA,NA,NA,NA,NA,211.66,6.50,FALSE
5,2010-07-23,83.66,2.608,NA,NA,NA,NA,NA,211.79,6.50,FALSE
5,2010-07-30,82.46,2.64,NA,NA,NA,NA,NA,211.93,6.50,FALSE
5,2010-08-06,86.10,2.627,NA,NA,NA,NA,NA,212.06,6.50,FALSE
5,2010-08-13,87.41,2.692,NA,NA,NA,NA,NA,212.20,6.50,FALSE
5,2010-08-20,87.71,2.664,NA,NA,NA,NA,NA,212.16,6.50,FALSE
5,2010-08-27,87.05,2.619,NA,NA,NA,NA,NA,212.12,6.50,FALSE
5,2010-09-03,84.06,2.577,NA,NA,NA,NA,NA,212.09,6.50,FALSE
5,2010-09-10,79.86,2.565,NA,NA,NA,NA,NA,212.05,6.50,TRUE
5,2010-09-17,82.28,2.582,NA,NA,NA,NA,NA,212.08,6.50,FALSE
5,2010-09-24,78.53,2.624,NA,NA,NA,NA,NA,212.15,6.50,FALSE
5,2010-10-01,71.10,2.603,NA,NA,NA,NA,NA,212.23,6.77,FALSE
5,2010-10-08,64.99,2.633,NA,NA,NA,NA,NA,212.30,6.77,FALSE
5,2010-10-15,68.11,2.72,NA,NA,NA,NA,NA,212.37,6.77,FALSE
5,2010-10-22,70.96,2.725,NA,NA,NA,NA,NA,212.42,6.77,FALSE
5,2010-10-29,70.58,2.716,NA,NA,NA,NA,NA,212.46,6.77,FALSE
5,2010-11-05,58.88,2.689,NA,NA,NA,NA,NA,212.51,6.77,FALSE
5,2010-11-12,62.37,2.728,NA,NA,NA,NA,NA,212.56,6.77,FALSE
5,2010-11-19,52.52,2.771,NA,NA,NA,NA,NA,212.45,6.77,FALSE
5,2010-11-26,66.15,2.735,NA,NA,NA,NA,NA,212.30,6.77,TRUE
5,2010-12-03,51.31,2.708,NA,NA,NA,NA,NA,212.16,6.77,FALSE
5,2010-12-10,48.27,2.843,NA,NA,NA,NA,NA,212.02,6.77,FALSE
5,2010-12-17,51.61,2.869,NA,NA,NA,NA,NA,211.96,6.77,FALSE
5,2010-12-24,55.01,2.886,NA,NA,NA,NA,NA,211.96,6.77,FALSE
5,2010-12-31,49.79,2.943,NA,NA,NA,NA,NA,211.96,6.77,TRUE
5,2011-01-07,48.30,2.976,NA,NA,NA,NA,NA,211.96,6.63,FALSE
5,2011-01-14,37.74,2.983,NA,NA,NA,NA,NA,212.01,6.63,FALSE
5,2011-01-21,45.41,3.016,NA,NA,NA,NA,NA,212.38,6.63,FALSE
5,2011-01-28,44.50,3.01,NA,NA,NA,NA,NA,212.75,6.63,FALSE
5,2011-02-04,41.67,2.989,NA,NA,NA,NA,NA,213.12,6.63,FALSE
5,2011-02-11,38.25,3.022,NA,NA,NA,NA,NA,213.49,6.63,TRUE
5,2011-02-18,58.83,3.045,NA,NA,NA,NA,NA,213.81,6.63,FALSE
5,2011-02-25,63.35,3.065,NA,NA,NA,NA,NA,214.10,6.63,FALSE
5,2011-03-04,60.35,3.288,NA,NA,NA,NA,NA,214.38,6.63,FALSE
5,2011-03-11,55.74,3.459,NA,NA,NA,NA,NA,214.67,6.63,FALSE
5,2011-03-18,64.31,3.488,NA,NA,NA,NA,NA,214.93,6.63,FALSE
5,2011-03-25,70.71,3.473,NA,NA,NA,NA,NA,215.16,6.63,FALSE
5,2011-04-01,61.50,3.524,NA,NA,NA,NA,NA,215.40,6.49,FALSE
5,2011-04-08,69.64,3.622,NA,NA,NA,NA,NA,215.64,6.49,FALSE
5,2011-04-15,72.02,3.743,NA,NA,NA,NA,NA,215.86,6.49,FALSE
5,2011-04-22,74.34,3.807,NA,NA,NA,NA,NA,216.03,6.49,FALSE
5,2011-04-29,74.75,3.81,NA,NA,NA,NA,NA,216.20,6.49,FALSE
5,2011-05-06,66.27,3.906,NA,NA,NA,NA,NA,216.37,6.49,FALSE
5,2011-05-13,77.38,3.899,NA,NA,NA,NA,NA,216.53,6.49,FALSE
5,2011-05-20,71.37,3.907,NA,NA,NA,NA,NA,216.30,6.49,FALSE
5,2011-05-27,80.14,3.786,NA,NA,NA,NA,NA,216.07,6.49,FALSE
5,2011-06-03,83.81,3.699,NA,NA,NA,NA,NA,215.84,6.49,FALSE
5,2011-06-10,83.61,3.648,NA,NA,NA,NA,NA,215.61,6.49,FALSE
5,2011-06-17,86.84,3.637,NA,NA,NA,NA,NA,215.56,6.49,FALSE
5,2011-06-24,84.76,3.594,NA,NA,NA,NA,NA,215.65,6.49,FALSE
5,2011-07-01,85.81,3.524,NA,NA,NA,NA,NA,215.75,6.53,FALSE
5,2011-07-08,86.64,3.48,NA,NA,NA,NA,NA,215.84,6.53,FALSE
5,2011-07-15,88.64,3.575,NA,NA,NA,NA,NA,215.93,6.53,FALSE
5,2011-07-22,86.97,3.651,NA,NA,NA,NA,NA,215.99,6.53,FALSE
5,2011-07-29,89.42,3.682,NA,NA,NA,NA,NA,216.05,6.53,FALSE
5,2011-08-05,91.07,3.684,NA,NA,NA,NA,NA,216.11,6.53,FALSE
5,2011-08-12,90.16,3.638,NA,NA,NA,NA,NA,216.17,6.53,FALSE
5,2011-08-19,89.35,3.554,NA,NA,NA,NA,NA,216.23,6.53,FALSE
5,2011-08-26,89.18,3.523,NA,NA,NA,NA,NA,216.30,6.53,FALSE
5,2011-09-02,90.38,3.533,NA,NA,NA,NA,NA,216.36,6.53,FALSE
5,2011-09-09,79.04,3.546,NA,NA,NA,NA,NA,216.42,6.53,TRUE
5,2011-09-16,83.55,3.526,NA,NA,NA,NA,NA,216.60,6.53,FALSE
5,2011-09-23,78.01,3.467,NA,NA,NA,NA,NA,216.94,6.53,FALSE
5,2011-09-30,81.16,3.355,NA,NA,NA,NA,NA,217.28,6.53,FALSE
5,2011-10-07,71.64,3.285,NA,NA,NA,NA,NA,217.61,6.30,FALSE
5,2011-10-14,72.36,3.274,NA,NA,NA,NA,NA,217.92,6.30,FALSE
5,2011-10-21,66.90,3.353,NA,NA,NA,NA,NA,218.09,6.30,FALSE
5,2011-10-28,69.27,3.372,NA,NA,NA,NA,NA,218.25,6.30,FALSE
5,2011-11-04,56.71,3.332,NA,NA,NA,NA,NA,218.41,6.30,FALSE
5,2011-11-11,60.71,3.297,2971.48,1943.20,60.03,757.33,1040.96,218.57,6.30,FALSE
5,2011-11-18,64.33,3.308,952.21,116.11,95.01,295.13,4368.45,218.79,6.30,FALSE
5,2011-11-25,61.93,3.236,107.42,7.00,29333.06,8.00,826.06,219.04,6.30,TRUE
5,2011-12-02,51.14,3.172,2359.44,4.00,658.01,901.67,24751.93,219.29,6.30,FALSE
5,2011-12-09,44.12,3.158,2546.50,NA,83.07,523.27,3118.64,219.54,6.30,FALSE
5,2011-12-16,54.42,3.159,802.42,NA,78.77,319.84,1940.54,219.76,6.30,FALSE
5,2011-12-23,50.33,3.112,225.21,0.15,427.57,NA,1443.04,219.94,6.30,FALSE
5,2011-12-30,45.62,3.129,1938.28,17079.76,72.93,162.33,1211.95,220.12,6.30,TRUE
5,2012-01-06,50.21,3.157,4602.39,6733.60,35.03,621.64,3507.24,220.30,5.94,FALSE
5,2012-01-13,48.86,3.261,3408.93,3666.32,1.71,137.88,1706.42,220.48,5.94,FALSE
5,2012-01-20,54.65,3.268,761.25,2100.24,NA,132.63,1276.75,220.57,5.94,FALSE
5,2012-01-27,54.63,3.29,573.64,969.68,NA,12.00,861.28,220.66,5.94,FALSE
5,2012-02-03,57.35,3.36,23811.41,1349.62,23.82,14928.42,3186.52,220.76,5.94,FALSE
5,2012-02-10,48.57,3.409,4239.28,2725.80,1.53,3682.89,3234.79,220.85,5.94,TRUE
5,2012-02-17,48.25,3.51,5548.48,1958.52,1.76,2662.84,2820.38,221.01,5.94,FALSE
5,2012-02-24,57.75,3.555,2220.32,1407.40,NA,145.46,2657.52,221.22,5.94,FALSE
5,2012-03-02,60.66,3.63,6172.70,123.32,1.00,3063.26,1213.59,221.43,5.94,FALSE
5,2012-03-09,57.69,3.669,1842.42,51.27,2.00,109.67,5043.45,221.65,5.94,FALSE
5,2012-03-16,63.55,3.734,1879.87,30.70,2.24,585.12,1765.08,221.80,5.94,FALSE
5,2012-03-23,64.44,3.787,694.24,32.75,5.59,210.09,775.70,221.87,5.94,FALSE
5,2012-03-30,67.76,3.845,5097.87,25.20,2.70,322.57,1790.31,221.95,5.94,FALSE
5,2012-04-06,70.40,3.891,5174.35,NA,6.48,1489.10,2264.89,222.02,5.80,FALSE
5,2012-04-13,70.56,3.891,1562.33,758.49,NA,206.00,1642.42,222.10,5.80,FALSE
5,2012-04-20,67.33,3.877,1197.53,225.78,3.00,247.94,1499.51,222.15,5.80,FALSE
5,2012-04-27,68.96,3.814,1127.44,NA,5.05,33.35,2598.67,222.21,5.80,FALSE
5,2012-05-04,77.10,3.749,6396.61,NA,83.63,1183.64,2813.83,222.26,5.80,FALSE
5,2012-05-11,73.45,3.688,4668.20,NA,42.75,709.19,1740.42,222.31,5.80,FALSE
5,2012-05-18,70.45,3.63,2639.05,NA,65.34,243.73,2119.63,222.33,5.80,FALSE
5,2012-05-25,78.23,3.561,3784.86,NA,431.99,225.20,2239.68,222.33,5.80,FALSE
5,2012-06-01,79.72,3.501,2840.78,NA,41.58,393.41,2114.00,222.33,5.80,FALSE
5,2012-06-08,81.02,3.452,4488.47,NA,0.24,231.16,1246.89,222.34,5.80,FALSE
5,2012-06-15,81.64,3.393,1911.02,0.95,0.04,570.11,1828.62,222.35,5.80,FALSE
5,2012-06-22,80.57,3.346,2046.93,8.80,NA,677.36,2762.83,222.39,5.80,FALSE
5,2012-06-29,87.08,3.286,1053.25,12.75,NA,113.80,1300.11,222.43,5.80,FALSE
5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.47,5.60,FALSE
5,2012-07-13,80.78,3.256,1471.06,1.00,12.00,889.18,798.44,222.51,5.60,FALSE
5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.52,5.60,FALSE
5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.53,5.60,FALSE
5,2012-08-03,86.91,3.417,7365.26,14.48,0.70,3640.70,2517.31,222.54,5.60,FALSE
5,2012-08-10,86.96,3.494,3261.56,15.00,0.50,1687.13,2102.31,222.55,5.60,FALSE
5,2012-08-17,87.52,3.571,1649.56,-10.98,2.31,1955.75,1205.23,222.63,5.60,FALSE
5,2012-08-24,79.45,3.62,1985.37,68.00,4.54,627.60,1355.17,222.76,5.60,FALSE
